q3 0 53 0
q3 0 54 1
q3 0 55 1
q3 0 56 0
q3 0 57 0
q3 0 58 1
q3 0 59 1
q3 0 62 0
q3 0 63 0
q3 0 64 0
q3 0 65 0
q3 0 67 0
q3 0 70 0
q3 0 71 0
q3 0 72 0
q3 0 73 0
q3 0 76 0
q3 0 79 1
q3 0 80 0
q3 0 81 0
q3 0 82 0
q3 0 83 0
q3 0 84 0
q3 0 85 0
q3 0 86 0
q3 0 87 0
q3 0 89 0
q3 0 91 0
q3 0 92 0
q3 0 94 1
q3 0 95 1
q3 0 96 0
q3 0 97 1
q3 0 98 1
q3 0 99 0
q3 0 100 0
q3 0 101 1
q3 0 102 0
q3 0 103 0
q3 0 104 0
q3 0 105 0
q4 0 1 1
q4 0 5 1
q4 0 7 1
q4 0 8 0
q4 0 9 0
q4 0 11 0
q4 0 13 0
q4 0 15 0
q4 0 17 0
q4 0 18 1
q4 0 19 0
q4 0 20 0
q4 0 21 1
q4 0 22 0
q4 0 23 0
q4 0 24 0
q4 0 25 1
q4 0 27 1
q4 0 29 0
q4 0 32 0
q4 0 33 1
q4 0 35 0
q4 0 36 0
q4 0 38 1
q4 0 39 0
q4 0 40 1
q4 0 41 0
q4 0 42 0
q4 0 44 0
q4 0 46 1
q4 0 47 0
q4 0 48 0
q4 0 52 0
q4 0 53 1
q4 0 54 1
q4 0 55 1
q4 0 56 0
q4 0 57 0
q4 0 58 0
q4 0 59 1
q4 0 62 0
q4 0 63 0
q4 0 64 1
q4 0 65 0
q4 0 67 0
q4 0 70 0
q4 0 71 0
q4 0 72 0
q4 0 73 0
q4 0 76 0
q4 0 79 0
q4 0 80 0
q4 0 81 0
q4 0 82 0
q4 0 83 0
q4 0 84 0
q4 0 85 0
q4 0 86 0
q4 0 87 0
q4 0 89 1
q4 0 91 1
q4 0 92 0
q4 0 94 0
q4 0 95 0
q4 0 96 1
q4 0 97 0
q4 0 98 1
q4 0 99 0
q4 0 100 1
q4 0 101 0
q4 0 102 0
q4 0 103 1
q4 0 104 0
q4 0 105 1
q5 0 1 0
q5 0 5 0
q5 0 7 1
q5 0 8 0
q5 0 9 0
q5 0 11 0
q5 0 13 1
q5 0 15 0
q5 0 17 0
q5 0 18 0
q5 0 19 0
q5 0 20 0
q5 0 21 0
q5 0 22 0
q5 0 23 0
q5 0 24 0
q5 0 25 0
q5 0 27 0
q5 0 29 1
q5 0 32 0
q5 0 33 0
q5 0 35 1
q5 0 36 0
q5 0 38 0
q5 0 39 1
q5 0 40 0
q5 0 41 1
q5 0 42 0
q5 0 44 1
q5 0 46 0
q5 0 47 0
q5 0 48 0
q5 0 52 1
q5 0 53 0
q5 0 54 1
q5 0 55 1
q5 0 56 0
q5 0 57 0
q5 0 58 0
q5 0 59 0
q5 0 62 1
q5 0 63 1
q5 0 64 0
q5 0 65 1
q5 0 67 0
q5 0 70 0
q5 0 71 0
q5 0 72 1
q5 0 73 0
q5 0 76 0
q5 0 79 1
q5 0 80 0
q5 0 81 0
q5 0 82 0
q5 0 83 0
q5 0 84 0
q5 0 85 1
q5 0 86 0
q5 0 87 0
q5 0 89 0
q5 0 91 0
q5 0 92 1
q5 0 94 0
q5 0 95 0
q5 0 96 0
q5 0 97 0
q5 0 98 0
q5 0 99 0
q5 0 100 0
q5 0 101 0
q5 0 102 0
q5 0 103 0
q5 0 104 0
q5 0 105 0
q6 0 1 0
q6 0 5 0
q6 0 7 0
q6 0 8 0
q6 0 9 0
q6 0 11 0
q6 0 13 0
q6 0 15 0
q6 0 17 0
q6 0 18 0
q6 0 19 0
q6 0 20 0
q6 0 21 0
q6 0 22 0
q6 0 23 0
q6 0 24 0
q6 0 25 0
q6 0 27 0
q6 0 29 0
q6 0 32 0
q6 0 33 0
q6 0 35 0
q6 0 36 0
q6 0 38 0
q6 0 39 0
q6 0 40 0
q6 0 41 0
q6 0 42 0
q6 0 44 0
q6 0 46 0
q6 0 47 0
q6 0 48 0
q6 0 52 0
q6 0 53 0
q6 0 54 0
q6 0 55 0
q6 0 56 0
q6 0 57 0
q6 0 58 0
q6 0 59 0
q6 0 62 0
q6 0 63 0
q6 0 64 0
q6 0 65 0
q6 0 67 0
q6 0 70 0
q6 0 71 0
q6 0 72 0
q6 0 73 0
q6 0 76 0
q6 0 79 0
q6 0 80 0
q6 0 81 0
q6 0 82 0
q6 0 83 0
q6 0 84 0
q6 0 85 0
q6 0 86 0
q6 0 87 0
q6 0 89 0
q6 0 91 0
q6 0 92 0
q6 0 94 0
q6 0 95 0
q6 0 96 0
q6 0 97 0
q6 0 98 0
q6 0 99 0
q6 0 100 0
q6 0 101 0
q6 0 102 0
q6 0 103 0
q6 0 104 0
q6 0 105 0
q7 0 1 0
q7 0 5 0
q7 0 7 0
q7 0 8 0
q7 0 9 0
q7 0 11 0
q7 0 13 0
q7 0 15 0
q7 0 17 0
q7 0 18 0
q7 0 19 0
q7 0 20 0
q7 0 21 0
q7 0 22 0
q7 0 23 0
q7 0 24 0
q7 0 25 0
q7 0 27 0
q7 0 29 0
q7 0 32 0
q7 0 33 0
q7 0 35 0
q7 0 36 0
q7 0 38 0
q7 0 39 0
q7 0 40 0
q7 0 41 0
q7 0 42 0
q7 0 44 0
q7 0 46 0
q7 0 47 0
q7 0 48 0
q7 0 52 0
q7 0 53 0
q7 0 54 0
q7 0 55 0
q7 0 56 0
q7 0 57 0
q7 0 58 0
q7 0 59 0
q7 0 62 0
q7 0 63 0
q7 0 64 0
q7 0 65 0
q7 0 67 0
q7 0 70 0
q7 0 71 0
q7 0 72 0
q7 0 73 0
q7 0 76 0
q7 0 79 0
q7 0 80 0
q7 0 81 0
q7 0 82 0
q7 0 83 0
q7 0 84 0
q7 0 85 0
q7 0 86 0
q7 0 87 0
q7 0 89 0
q7 0 91 0
q7 0 92 0
q7 0 94 0
q7 0 95 0
q7 0 96 0
q7 0 97 0
q7 0 98 0
q7 0 99 0
q7 0 100 0
q7 0 101 0
q7 0 102 0
q7 0 103 0
q7 0 104 0
q7 0 105 0
q8 0 1 0
q8 0 5 0
q8 0 7 1
q8 0 8 0
q8 0 9 0
q8 0 11 0
q8 0 13 0
q8 0 15 0
q8 0 17 0
q8 0 18 0
q8 0 19 0
q8 0 20 1
q8 0 21 0
q8 0 22 0
q8 0 23 0
q8 0 24 0
q8 0 25 0
q8 0 27 0
q8 0 29 0
q8 0 32 0
q8 0 33 0
q8 0 35 0
q8 0 36 0
q8 0 38 1
q8 0 39 0
q8 0 40 0
q8 0 41 0
q8 0 42 0
q8 0 44 1
q8 0 46 0
q8 0 47 0
q8 0 48 0
q8 0 52 1
q8 0 53 0
q8 0 54 0
q8 0 55 1
q8 0 56 0
q8 0 57 0
q8 0 58 0
q8 0 59 0
q8 0 62 1
q8 0 63 0
q8 0 64 0
q8 0 65 0
q8 0 67 0
q8 0 70 0
q8 0 71 0
q8 0 72 0
q8 0 73 0
q8 0 76 0
q8 0 79 1
q8 0 80 1
q8 0 81 0
q8 0 82 1
q8 0 83 0
q8 0 84 0
q8 0 85 0
q8 0 86 0
q8 0 87 0
q8 0 89 0
q8 0 91 0
q8 0 92 0
q8 0 94 0
q8 0 95 0
q8 0 96 0
q8 0 97 0
q8 0 98 0
q8 0 99 0
q8 0 100 0
q8 0 101 0
q8 0 102 0
q8 0 103 0
q8 0 104 0
q8 0 105 0
q9 0 1 0
q9 0 5 0
q9 0 7 0
q9 0 8 0
q9 0 9 0
q9 0 11 0
q9 0 13 1
q9 0 15 0
q9 0 17 0
q9 0 18 0
q9 0 19 0
q9 0 20 0
q9 0 21 0
q9 0 22 0
q9 0 23 0
q9 0 24 0
q9 0 25 0
q9 0 27 0
q9 0 29 0
q9 0 32 0
q9 0 33 0
q9 0 35 0
q9 0 36 0
q9 0 38 0
q9 0 39 0
q9 0 40 0
q9 0 41 0
q9 0 42 0
q9 0 44 1
q9 0 46 0
q9 0 47 0
q9 0 48 0
q9 0 52 1
q9 0 53 0
q9 0 54 0
q9 0 55 0
q9 0 56 0
q9 0 57 0
q9 0 58 0
q9 0 59 0
q9 0 62 0
q9 0 63 0
q9 0 64 0
q9 0 65 0
q9 0 67 0
q9 0 70 0
q9 0 71 0
q9 0 72 0
q9 0 73 0
q9 0 76 0
q9 0 79 0
q9 0 80 0
q9 0 81 0
q9 0 82 0
q9 0 83 0
q9 0 84 0
q9 0 85 0
q9 0 86 0
q9 0 87 0
q9 0 89 0
q9 0 91 0
q9 0 92 0
q9 0 94 0
q9 0 95 0
q9 0 96 0
q9 0 97 0
q9 0 98 0
q9 0 99 0
q9 0 100 0
q9 0 101 0
q9 0 102 0
q9 0 103 0
q9 0 104 0
q9 0 105 0
q10 0 1 0
q10 0 5 0
q10 0 7 0
q10 0 8 0
q10 0 9 0
q10 0 11 0
q10 0 13 1
q10 0 15 0
q10 0 17 0
q10 0 18 0
q10 0 19 0
q10 0 20 1
q10 0 21 0
q10 0 22 0
q10 0 23 0
q10 0 24 0
q10 0 25 0
q10 0 27 1
q10 0 29 0
q10 0 32 0
q10 0 33 0
q10 0 35 1
q10 0 36 0
q10 0 38 0
q10 0 39 0
q10 0 40 0
q10 0 41 0
q10 0 42 0
q10 0 44 1
q10 0 46 0
q10 0 47 0
q10 0 48 0
q10 0 52 0
q10 0 53 0
q10 0 54 1
q10 0 55 1
q10 0 56 0
q10 0 57 1
q10 0 58 0
q10 0 59 0
q10 0 62 1
q10 0 63 0
q10 0 64 0
q10 0 65 0
q10 0 67 0
q10 0 70 0
q10 0 71 0
q10 0 72 1
q10 0 73 0
q10 0 76 0
q10 0 79 1
q10 0 80 0
q10 0 81 1
q10 0 82 0
q10 0 83 1
q10 0 84 0
q10 0 85 0
q10 0 86 0
q10 0 87 0
q10 0 89 0
q10 0 91 0
q10 0 92 0
q10 0 94 0
q10 0 95 0
q10 0 96 0
q10 0 97 0
q10 0 98 1
q10 0 99 0
q10 0 100 0
q10 0 101 0
q10 0 102 0
q10 0 103 0
q10 0 104 0
q10 0 105 0
q11 0 1 0
q11 0 5 0
q11 0 7 0
q11 0 8 0
q11 0 9 0
q11 0 11 0
q11 0 13 0
q11 0 15 0
q11 0 17 0
q11 0 18 0
q11 0 19 0
q11 0 20 0
q11 0 21 0
q11 0 22 0
q11 0 23 1
q11 0 24 0
q11 0 25 0
q11 0 27 0
q11 0 29 0
q11 0 32 0
q11 0 33 0
q11 0 35 0
q11 0 36 0
q11 0 38 0
q11 0 39 0
q11 0 40 0
q11 0 41 0
q11 0 42 0
q11 0 44 0
q11 0 46 0
q11 0 47 0
q11 0 48 0
q11 0 52 0
q11 0 53 0
q11 0 54 0
q11 0 55 0
q11 0 56 0
q11 0 57 0
q11 0 58 0
q11 0 59 0
q11 0 62 0
q11 0 63 0
q11 0 64 0
q11 0 65 0
q11 0 67 0
q11 0 70 0
q11 0 71 0
q11 0 72 0
q11 0 73 0
q11 0 76 0
q11 0 79 0
q11 0 80 0
q11 0 81 0
q11 0 82 0
q11 0 83 0
q11 0 84 0
q11 0 85 0
q11 0 86 0
q11 0 87 0
q11 0 89 0
q11 0 91 0
q11 0 92 0
q11 0 94 0
q11 0 95 0
q11 0 96 0
q11 0 97 0
q11 0 98 0
q11 0 99 0
q11 0 100 0
q11 0 101 0
q11 0 102 0
q11 0 103 0
q11 0 104 0
q11 0 105 0
q12 0 1 0
q12 0 5 0
q12 0 7 0
q12 0 8 0
q12 0 9 0
q12 0 11 0
q12 0 13 0
q12 0 15 0
q12 0 17 0
q12 0 18 0
q12 0 19 0
q12 0 20 0
q12 0 21 0
q12 0 22 0
q12 0 23 0
q12 0 24 0
q12 0 25 0
q12 0 27 0
q12 0 29 0
q12 0 32 0
q12 0 33 0
q12 0 35 0
q12 0 36 0
q12 0 38 0
q12 0 39 0
q12 0 40 0
q12 0 41 0
q12 0 42 0
q12 0 44 0
q12 0 46 0
q12 0 47 0
q12 0 48 0
q12 0 52 0
q12 0 53 0
q12 0 54 0
q12 0 55 0
q12 0 56 0
q12 0 57 0
q12 0 58 0
q12 0 59 0
q12 0 62 0
q12 0 63 0
q12 0 64 0
q12 0 65 0
q12 0 67 0
q12 0 70 0
q12 0 71 0
q12 0 72 0
q12 0 73 0
q12 0 76 0
q12 0 79 0
q12 0 80 0
q12 0 81 0
q12 0 82 0
q12 0 83 0
q12 0 84 0
q12 0 85 0
q12 0 86 0
q12 0 87 0
q12 0 89 0
q12 0 91 0
q12 0 92 0
q12 0 94 0
q12 0 95 0
q12 0 96 0
q12 0 97 0
q12 0 98 0
q12 0 99 0
q12 0 100 0
q12 0 101 0
q12 0 102 0
q12 0 103 0
q12 0 104 0
q12 0 105 0
q13 0 1 0
q13 0 5 0
q13 0 7 0
q13 0 8 0
q13 0 9 0
q13 0 11 0
q13 0 13 0
q13 0 15 0
q13 0 17 0
q13 0 18 0
q13 0 19 0
q13 0 20 0
q13 0 21 0
q13 0 22 0
q13 0 23 0
q13 0 24 0
q13 0 25 1
q13 0 27 0
q13 0 29 0
q13 0 32 0
q13 0 33 0
q13 0 35 0
q13 0 36 0
q13 0 38 0
q13 0 39 0
q13 0 40 0
q13 0 41 0
q13 0 42 0
q13 0 44 0
q13 0 46 0
q13 0 47 1
q13 0 48 0
q13 0 52 0
q13 0 53 0
q13 0 54 0
q13 0 55 0
q13 0 56 0
q13 0 57 0
q13 0 58 0
q13 0 59 0
q13 0 62 0
q13 0 63 0
q13 0 64 0
q13 0 65 0
q13 0 67 0
q13 0 70 0
q13 0 71 0
q13 0 72 0
q13 0 73 0
q13 0 76 0
q13 0 79 0
q13 0 80 0
q13 0 81 0
q13 0 82 0
q13 0 83 0
q13 0 84 0
q13 0 85 0
q13 0 86 0
q13 0 87 0
q13 0 89 0
q13 0 91 0
q13 0 92 0
q13 0 94 0
q13 0 95 0
q13 0 96 0
q13 0 97 0
q13 0 98 0
q13 0 99 0
q13 0 100 0
q13 0 101 0
q13 0 102 0
q13 0 103 0
q13 0 104 0
q13 0 105 0
q14 0 1 0
q14 0 5 0
q14 0 7 0
q14 0 8 0
q14 0 9 0
q14 0 11 1
q14 0 13 0
q14 0 15 0
q14 0 17 0
q14 0 18 1
q14 0 19 0
q14 0 20 0
q14 0 21 0
q14 0 22 0
q14 0 23 1
q14 0 24 0
q14 0 25 0
q14 0 27 0
q14 0 29 0
q14 0 32 0
q14 0 33 0
q14 0 35 0
q14 0 36 0
q14 0 38 0
q14 0 39 0
q14 0 40 0
q14 0 41 0
q14 0 42 0
q14 0 44 0
q14 0 46 0
q14 0 47 0
q14 0 48 0
q14 0 52 0
q14 0 53 0
q14 0 54 1
q14 0 55 0
q14 0 56 0
q14 0 57 0
q14 0 58 0
q14 0 59 1
q14 0 62 0
q14 0 63 0
q14 0 64 0
q14 0 65 0
q14 0 67 0
q14 0 70 0
q14 0 71 0
q14 0 72 0
q14 0 73 0
q14 0 76 0
q14 0 79 0
q14 0 80 0
q14 0 81 0
q14 0 82 0
q14 0 83 0
q14 0 84 0
q14 0 85 0
q14 0 86 0
q14 0 87 0
q14 0 89 0
q14 0 91 0
q14 0 92 0
q14 0 94 0
q14 0 95 0
q14 0 96 0
q14 0 97 0
q14 0 98 1
q14 0 99 0
q14 0 100 0
q14 0 101 0
q14 0 102 0
q14 0 103 0
q14 0 104 0
q14 0 105 0
q15 0 1 0
q15 0 5 0
q15 0 7 0
q15 0 8 0
q15 0 9 0
q15 0 11 0
q15 0 13 0
q15 0 15 0
q15 0 17 0
q15 0 18 0
q15 0 19 0
q15 0 20 0
q15 0 21 0
q15 0 22 0
q15 0 23 0
q15 0 24 0
q15 0 25 0
q15 0 27 0
q15 0 29 0
q15 0 32 0
q15 0 33 0
q15 0 35 0
q15 0 36 0
q15 0 38 0
q15 0 39 0
q15 0 40 0
q15 0 41 0
q15 0 42 0
q15 0 44 0
q15 0 46 0
q15 0 47 0
q15 0 48 0
q15 0 52 0
q15 0 53 0
q15 0 54 0
q15 0 55 0
q15 0 56 0
q15 0 57 0
q15 0 58 0
q15 0 59 0
q15 0 62 0
q15 0 63 0
q15 0 64 0
q15 0 65 0
q15 0 67 0
q15 0 70 0
q15 0 71 0
q15 0 72 0
q15 0 73 0
q15 0 76 0
q15 0 79 0
q15 0 80 0
q15 0 81 0
q15 0 82 0
q15 0 83 0
q15 0 84 0
q15 0 85 0
q15 0 86 0
q15 0 87 0
q15 0 89 0
q15 0 91 0
q15 0 92 0
q15 0 94 0
q15 0 95 0
q15 0 96 0
q15 0 97 0
q15 0 98 0
q15 0 99 0
q15 0 100 0
q15 0 101 0
q15 0 102 0
q15 0 103 0
q15 0 104 0
q15 0 105 0
q16 0 1 0
q16 0 5 0
q16 0 7 0
q16 0 8 0
q16 0 9 0
q16 0 11 0
q16 0 13 0
q16 0 15 0
q16 0 17 0
q16 0 18 0
q16 0 19 0
q16 0 20 0
q16 0 21 0
q16 0 22 0
q16 0 23 1
q16 0 24 0
q16 0 25 0
q16 0 27 0
q16 0 29 0
q16 0 32 0
q16 0 33 0
q16 0 35 0
q16 0 36 0
q16 0 38 0
q16 0 39 0
q16 0 40 0
q16 0 41 0
q16 0 42 0
q16 0 44 0
q16 0 46 0
q16 0 47 0
q16 0 48 0
q16 0 52 0
q16 0 53 0
q16 0 54 0
q16 0 55 0
q16 0 56 0
q16 0 57 0
q16 0 58 0
q16 0 59 0
q16 0 62 0
q16 0 63 0
q16 0 64 0
q16 0 65 0
q16 0 67 0
q16 0 70 0
q16 0 71 0
q16 0 72 0
q16 0 73 0
q16 0 76 0
q16 0 79 0
q16 0 80 0
q16 0 81 0
q16 0 82 0
q16 0 83 0
q16 0 84 0
q16 0 85 0
q16 0 86 0
q16 0 87 0
q16 0 89 0
q16 0 91 0
q16 0 92 0
q16 0 94 0
q16 0 95 0
q16 0 96 0
q16 0 97 0
q16 0 98 0
q16 0 99 0
q16 0 100 0
q16 0 101 0
q16 0 102 0
q16 0 103 0
q16 0 104 0
q16 0 105 0
q17 0 1 0
q17 0 5 0
q17 0 7 0
q17 0 8 0
q17 0 9 0
q17 0 11 0
q17 0 13 0
q17 0 15 0
q17 0 17 0
q17 0 18 0
q17 0 19 0
q17 0 20 0
q17 0 21 0
q17 0 22 0
q17 0 23 0
q17 0 24 0
q17 0 25 0
q17 0 27 0
q17 0 29 0
q17 0 32 0
q17 0 33 0
q17 0 35 0
q17 0 36 0
q17 0 38 0
q17 0 39 0
q17 0 40 0
q17 0 41 0
q17 0 42 0
q17 0 44 0
q17 0 46 0
q17 0 47 0
q17 0 48 0
q17 0 52 0
q17 0 53 0
q17 0 54 0
q17 0 55 0
q17 0 56 0
q17 0 57 0
q17 0 58 0
q17 0 59 0
q17 0 62 0
q17 0 63 0
q17 0 64 0
q17 0 65 0
q17 0 67 0
q17 0 70 0
q17 0 71 0
q17 0 72 0
q17 0 73 0
q17 0 76 0
q17 0 79 0
q17 0 80 0
q17 0 81 0
q17 0 82 0
q17 0 83 0
q17 0 84 0
q17 0 85 0
q17 0 86 0
q17 0 87 0
q17 0 89 0
q17 0 91 0
q17 0 92 0
q17 0 94 0
q17 0 95 0
q17 0 96 0
q17 0 97 0
q17 0 98 0
q17 0 99 0
q17 0 100 0
q17 0 101 0
q17 0 102 0
q17 0 103 0
q17 0 104 0
q17 0 105 0
q18 0 1 0
q18 0 5 0
q18 0 7 0
q18 0 8 0
q18 0 9 0
q18 0 11 0
q18 0 13 0
q18 0 15 0
q18 0 17 0
q18 0 18 0
q18 0 19 0
q18 0 20 0
q18 0 21 0
q18 0 22 0
q18 0 23 0
q18 0 24 0
q18 0 25 0
q18 0 27 0
q18 0 29 0
q18 0 32 0
q18 0 33 0
q18 0 35 0
q18 0 36 0
q18 0 38 0
q18 0 39 0
q18 0 40 0
q18 0 41 0
q18 0 42 0
q18 0 44 0
q18 0 46 0
q18 0 47 0
q18 0 48 0
q18 0 52 0
q18 0 53 0
q18 0 54 0
q18 0 55 0
q18 0 56 0
q18 0 57 0
q18 0 58 0
q18 0 59 0
q18 0 62 0
q18 0 63 0
q18 0 64 0
q18 0 65 0
q18 0 67 0
q18 0 70 0
q18 0 71 0
q18 0 72 0
q18 0 73 0
q18 0 76 0
q18 0 79 0
q18 0 80 0
q18 0 81 0
q18 0 82 0
q18 0 83 0
q18 0 84 0
q18 0 85 0
q18 0 86 0
q18 0 87 0
q18 0 89 0
q18 0 91 0
q18 0 92 0
q18 0 94 0
q18 0 95 0
q18 0 96 0
q18 0 97 0
q18 0 98 0
q18 0 99 0
q18 0 100 1
q18 0 101 1
q18 0 102 1
q18 0 103 0
q18 0 104 0
q18 0 105 0
q19 0 1 0
q19 0 5 0
q19 0 7 0
q19 0 8 1
q19 0 9 0
q19 0 11 0
q19 0 13 0
q19 0 15 0
q19 0 17 0
q19 0 18 1
q19 0 19 0
q19 0 20 0
q19 0 21 0
q19 0 22 0
q19 0 23 0
q19 0 24 0
q19 0 25 0
q19 0 27 0
q19 0 29 0
q19 0 32 0
q19 0 33 0
q19 0 35 0
q19 0 36 0
q19 0 38 0
q19 0 39 0
q19 0 40 0
q19 0 41 0
q19 0 42 0
q19 0 44 0
q19 0 46 0
q19 0 47 0
q19 0 48 0
q19 0 52 0
q19 0 53 0
q19 0 54 1
q19 0 55 0
q19 0 56 0
q19 0 57 0
q19 0 58 0
q19 0 59 0
q19 0 62 0
q19 0 63 0
q19 0 64 0
q19 0 65 0
q19 0 67 0
q19 0 70 0
q19 0 71 0
q19 0 72 0
q19 0 73 0
q19 0 76 0
q19 0 79 0
q19 0 80 0
q19 0 81 0
q19 0 82 0
q19 0 83 0
q19 0 84 0
q19 0 85 0
q19 0 86 0
q19 0 87 0
q19 0 89 0
q19 0 91 0
q19 0 92 0
q19 0 94 0
q19 0 95 0
q19 0 96 0
q19 0 97 0
q19 0 98 0
q19 0 99 0
q19 0 100 1
q19 0 101 1
q19 0 102 1
q19 0 103 0
q19 0 104 0
q19 0 105 0
q20 0 1 0
q20 0 5 0
q20 0 7 1
q20 0 8 0
q20 0 9 0
q20 0 11 0
q20 0 13 0
q20 0 15 1
q20 0 17 0
q20 0 18 1
q20 0 19 0
q20 0 20 0
q20 0 21 0
q20 0 22 0
q20 0 23 1
q20 0 24 0
q20 0 25 0
q20 0 27 0
q20 0 29 0
q20 0 32 0
q20 0 33 0
q20 0 35 0
q20 0 36 0
q20 0 38 0
q20 0 39 0
q20 0 40 1
q20 0 41 0
q20 0 42 0
q20 0 44 0
q20 0 46 0
q20 0 47 0
q20 0 48 0
q20 0 52 0
q20 0 53 0
q20 0 54 1
q20 0 55 1
q20 0 56 0
q20 0 57 0
q20 0 58 0
q20 0 59 1
q20 0 62 0
q20 0 63 0
q20 0 64 0
q20 0 65 0
q20 0 67 0
q20 0 70 1
q20 0 71 1
q20 0 72 0
q20 0 73 0
q20 0 76 0
q20 0 79 0
q20 0 80 0
q20 0 81 0
q20 0 82 0
q20 0 83 0
q20 0 84 0
q20 0 85 0
q20 0 86 0
q20 0 87 0
q20 0 89 0
q20 0 91 0
q20 0 92 0
q20 0 94 0
q20 0 95 0
q20 0 96 0
q20 0 97 0
q20 0 98 1
q20 0 99 1
q20 0 100 0
q20 0 101 0
q20 0 102 0
q20 0 103 0
q20 0 104 0
q20 0 105 0
